name,price,depreciation,registration_date,mileage,owners,listing_url,brand
Honda Fit 1.3A GF,48999,12850,7-Jun-18,83699,1,https://www.sgcarmart.com/used_cars/info.php?ID=1319274&DL=2352&utm_content=SLeligible,honda
Volvo XC40 Recharge Twin Pure Electric,161988,20030,5-Apr-22,76000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1306680&DL=2870&utm_content=SLeligible,volvo
Mercedes-Benz A-Class A180,153800,17080,23-Feb-23,24000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352924&DL=2448,mercedes-benz
Volkswagen Touran 1.4A TSI Comfortline Sunroof,89800,15250,18-Dec-19,83000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1338034&DL=3037&utm_content=SLeligible,volkswagen
Toyota Vios 1.5A E,36500,12260,28-Jul-17,89403,1,https://www.sgcarmart.com/used_cars/info.php?ID=1337084&DL=1327&utm_content=SLeligible,toyota
Mazda 2 HB 1.5A Deluxe,63588,12950,19-Feb-19,69000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1335041&DL=3426&utm_content=SLeligible,mazda
Land Rover Range Rover Sport Diesel 3.0A SDV6 HSE 7-Seater,229800,38000,30-Jan-19,75000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1318731&DL=2754&utm_content=SLeligible,land
Volkswagen Golf Mild Hybrid 1.5A eTSI DSG R-Line,152888,15730,18-Dec-23,11000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1316521&DL=3282&utm_content=SLeligible,volkswagen
Mazda CX-60 2.5A Luxury,212888,22910,23-Jun-23,4000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1305993&DL=3282&utm_content=SLeligible,mazda
Toyota Harrier Turbo 2.0A G Panoramic Roof,70800,18410,15-Sept-17,136200,1,https://www.sgcarmart.com/used_cars/info.php?ID=1295672&DL=2332&utm_content=SLeligible,toyota
Honda Jazz Hybrid 1.5A e-HEV Luxe,97800,14120,21-Jun-21,56000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1351371&DL=3037,honda
Land Rover Range Rover Evoque Mild Hybrid 2.0A R-Dynamic SE,288800,29690,15-Sept-23,18200,1,https://www.sgcarmart.com/used_cars/info.php?ID=1339596&DL=2754&utm_content=SLeligible,land
Land Rover Defender 110 2.0A,399800,38100,28-Mar-24,1100,1,https://www.sgcarmart.com/used_cars/info.php?ID=1339067&DL=2754&utm_content=SLeligible,land
Toyota Corolla Axio 1.5A X,38000,15480,18-Jan-17,119528,2,https://www.sgcarmart.com/used_cars/info.php?ID=1335020&DL=3597&utm_content=SLeligible,toyota
Toyota Vios 1.5A E,85000,12400,10-Mar-21,35809,1,https://www.sgcarmart.com/used_cars/info.php?ID=1335016&DL=3597&utm_content=SLeligible,toyota
BMW 2 Series 216d Gran Tourer,44000,13000,17-Apr-17,95707,1,https://www.sgcarmart.com/used_cars/info.php?ID=1335012&DL=3597&utm_content=SLeligible,bmw
Hyundai Tucson 1.6A GLS T-GDi DCT Turbo,46000,15480,22-Feb-17,142000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1334987&DL=4120&utm_content=SLeligible,hyundai
Mercedes-Benz S-Class S450L,232800,32160,25-Oct-19,119000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1334977&DL=4346&utm_content=SLeligible,mercedes-benz
Audi A3 Sedan 1.4A TFSI Ambiente (New 10-yr COE),109800,10970,12-Dec-14,105000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1334962&DL=3600&utm_content=SLeligible,audi
Lexus IS Turbo IS200t Executive,79888,22760,31-May-17,110000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1334950&DL=4528&utm_content=SLeligible,lexus
Mercedes-Benz GLC-Class GLC300 Coupe 4MATIC,189888,29650,11-Feb-20,66000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1334933&DL=4427&utm_content=SLeligible,mercedes-benz
BMW 3 Series 318i M-Sport,60800,15420,2-Oct-17,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1334923&DL=4753&utm_content=SLeligible,bmw
Honda Accord Euro R 2.0M (COE till 01/2028),63800,20450,11-Jan-08,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1334922&DL=4753&utm_content=SLeligible,honda
Land Rover Range Rover Sport Mild Hybrid 3.0A P400 HST Sunroof,235800,35760,16-Aug-19,49000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1334892&DL=1172&utm_content=SLeligible,land
Toyota Vellfire 2.5A Z G-Edition Moonroof,99500,35990,8-Dec-16,80600,3,https://www.sgcarmart.com/used_cars/info.php?ID=1334884&DL=4189&utm_content=SLeligible,toyota
Audi Q3 1.4A TFSI S-tronic,126888,18310,29-Dec-20,90000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1334879&DL=3163&utm_content=SLeligible,audi
Skoda Kodiaq 2.0A TSI Laurin & Klement,115000,21350,30-Apr-19,97000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1334853&DL=4192&utm_content=SLeligible,skoda
Porsche Cayenne Hybrid S 3.0A (COE till 06/2032),119000,15670,7-Jul-12,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1334846&DL=4192&utm_content=SLeligible,porsche
Mercedes-Benz E-Class E250 CGI Coupe AMG (COE till 06/2030),81800,14630,2-Nov-10,0,6,https://www.sgcarmart.com/used_cars/info.php?ID=1334802&DL=4419&utm_content=SLeligible,mercedes-benz
Honda Civic 1.5A VTEC Turbo,116800,14900,19-Oct-21,117833,1,https://www.sgcarmart.com/used_cars/info.php?ID=1334771&DL=2014&utm_content=SLeligible,honda
Volkswagen Golf Variant 1.4A TSI R-Line Sunroof,80800,15890,19-Dec-18,80000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1334756&DL=3283&utm_content=SLeligible,volkswagen
Mazda 5 2.0A Sunroof,42388,13090,26-May-17,92032,1,https://www.sgcarmart.com/used_cars/info.php?ID=1330214&DL=1107&utm_content=SLeligible,mazda
Chevrolet Cruze 1.6A (COE till 03/2025),5800,,19-Mar-10,0,5,https://www.sgcarmart.com/used_cars/info.php?ID=1329678&DL=4405,chevrolet
Honda Odyssey 2.4A EXV-S Sunroof,39800,18010,28-Mar-16,107208,1,https://www.sgcarmart.com/used_cars/info.php?ID=1326935&DL=1152&utm_content=SLeligible,honda
Honda Freed 1.5A G,88800,15700,17-Dec-19,78000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1325320&DL=1152&utm_content=SLeligible,honda
Suzuki Swift 1.2A (COE till 03/2028),28800,8770,10-Mar-08,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1315207&DL=2962&utm_content=SLeligible,suzuki
Volkswagen Jetta 1.4A TSI (COE till 10/2025),12800,13990,28-Oct-10,0,4,https://www.sgcarmart.com/used_cars/info.php?ID=1315138&DL=3989,volkswagen
MINI One 1.6A (COE till 03/2031),56500,8910,31-Mar-11,166641,6,https://www.sgcarmart.com/used_cars/info.php?ID=1315042&DL=3597&utm_content=SLeligible,mini
Volkswagen Golf 1.4A TSI Sunroof,25000,19780,29-Oct-15,103539,2,https://www.sgcarmart.com/used_cars/info.php?ID=1315039&DL=3597,volkswagen
Subaru Forester 2.0i-L Sunroof,71888,17100,17-Sept-18,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1315007&DL=4189&utm_content=SLeligible,subaru
Mercedes-Benz E-Class E63 S AMG 4MATIC+ Premium Plus,353000,49470,31-Oct-19,64000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1314949&DL=3900&utm_content=SLeligible,mercedes-benz
Mazda 3 1.5A Deluxe Sunroof,16500,11410,14-Oct-15,115000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1314804&DL=4528,mazda
Mercedes-Benz E-Class E250 CGI (COE till 02/2030),66800,12730,26-Feb-10,103680,3,https://www.sgcarmart.com/used_cars/info.php?ID=1297106&DL=2962&utm_content=SLeligible,mercedes-benz
BMW 3 Series 328i (New 10-yr COE),146000,14590,23-May-14,100000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1294557&DL=4125&utm_content=SLeligible,bmw
Land Rover Range Rover Sport Mild Hybrid 3.0A,325000,41340,11-May-21,42796,2,https://www.sgcarmart.com/used_cars/info.php?ID=1294502&DL=3597&utm_content=SLeligible,land
Porsche Macan S 3.0A PDK,168000,35190,2-Apr-18,101427,1,https://www.sgcarmart.com/used_cars/info.php?ID=1294501&DL=3597&utm_content=SLeligible,porsche
Mercedes-Benz C-Class C200 Mild Hybrid AMG Line Premium,260988,23920,18-Apr-24,88,1,https://www.sgcarmart.com/used_cars/info.php?ID=1294214&DL=2010&utm_content=SLeligible,mercedes-benz
Volkswagen Golf GTI 5DR (COE till 07/2027),33000,12600,12-Jul-07,182000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1294191&DL=4364&utm_content=SLeligible,volkswagen
Mercedes-Benz C-Class C180K (COE till 10/2031),78800,11370,29-Nov-11,156000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1294190&DL=4364&utm_content=SLeligible,mercedes-benz
Mazda 3 HB 1.5A Deluxe Sunroof,52800,14180,3-Jan-18,95000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1282247&DL=1152&utm_content=SLeligible,mazda
BMW 3 Series 318i,55800,19180,6-Jan-17,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1273700&DL=4419&utm_content=SLeligible,bmw
Land Rover Range Rover Evoque Mild Hybrid 2.0A R-Dynamic SE Sunroof,220800,24730,7-Oct-22,53000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1257455&DL=3989&utm_content=SLeligible,land
BMW i7 Electric xDrive60 Pure Excellence,538888,55510,13-Jul-23,15000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1257324&DL=3481&utm_content=SLeligible,bmw
Ferrari 812 GTS,1508000,175410,21-Apr-21,12500,1,https://www.sgcarmart.com/used_cars/info.php?ID=1257275&DL=3975&utm_content=SLeligible,ferrari
Volkswagen Golf 1.4A TSI,16800,12450,20-Nov-15,87883,3,https://www.sgcarmart.com/used_cars/info.php?ID=1257092&DL=4454,volkswagen
Land Rover Range Rover Sport Diesel 3.0A (COE till 12/2030),113800,18670,18-Feb-11,138000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1248638&DL=3175&utm_content=SLeligible,land
BMW 5 Series ActiveHybrid 5 (COE till 01/2032),115800,16130,21-Jun-12,150029,2,https://www.sgcarmart.com/used_cars/info.php?ID=1244466&DL=3350&utm_content=SLeligible,bmw
Subaru Forester 2.0i-L Sunroof,35800,16300,10-Aug-16,110000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1239237&DL=1066&utm_content=SLeligible,subaru
Volkswagen Golf R 5DR Sunroof,188888,29170,21-Jul-20,80000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1202132&DL=4013&utm_content=SLeligible,volkswagen
Porsche Boxster 2.7A PDK (COE till 07/2033),198000,22960,12-Jul-13,123000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1173082&DL=3650&utm_content=SLeligible,porsche
BMW X3 M40i Mild Hybrid M-Sport,367800,32720,24-Apr-24,6300,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352916&DL=2351,bmw
Toyota Corolla Altis 1.6A,44800,14770,7-Apr-17,116200,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352903&DL=2549,toyota
Mercedes-Benz GLB-Class GLB180 Progressive 7-Seater,216800,22290,31-Aug-23,11000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1347838&DL=2410&utm_content=SLeligible,mercedes-benz
Honda Vezel 1.5A X,105588,13850,3-Mar-22,28000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1318293&DL=4108&utm_content=SLeligible,honda
Jaguar F-PACE 5.0A SVR,411800,39820,27-Sept-23,9900,1,https://www.sgcarmart.com/used_cars/info.php?ID=1318154&DL=2754&utm_content=SLeligible,jaguar
Honda Shuttle Hybrid 1.5A,47800,15670,19-Oct-17,63012,1,https://www.sgcarmart.com/used_cars/info.php?ID=1299759&DL=1107&utm_content=SLeligible,honda
Hyundai Accent 1.4A (OPC),49800,10590,8-Mar-19,41612,1,https://www.sgcarmart.com/used_cars/info.php?ID=1277270&DL=1152&utm_content=SLeligible,hyundai
Mercedes-Benz CLA-Class CLA180,26800,18610,3-Sept-15,105000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1340354&DL=2984,mercedes-benz
Land Rover Discovery Sport Diesel 2.0A SE,59800,13670,12-Jun-17,104000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1298230&DL=1433&utm_content=SLeligible,land
Toyota Vios 1.5A E,24800,12020,27-May-16,131000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1347293&DL=2984&utm_content=SLeligible,toyota
Chevrolet Orlando 1.4A Turbo,29800,10730,15-Dec-16,93000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1347259&DL=2984&utm_content=SLeligible,chevrolet
Mercedes-Benz GLB-Class GLB180 Progressive 7-Seater,178800,21960,18-Jan-22,55000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1345793&DL=2410&utm_content=SLeligible,mercedes-benz
Mercedes-Benz E-Class E200 Avantgarde,73800,21060,7-Nov-16,122904,1,https://www.sgcarmart.com/used_cars/info.php?ID=1349257&DL=1418,mercedes-benz
Rolls-Royce Wraith 6.6A,1350000,,3-Nov-22,4500,1,https://www.sgcarmart.com/used_cars/info.php?ID=1340486&DL=4524&utm_content=SLeligible,rolls-royce
Mercedes-Benz S-Class S300L Sunroof (COE till 03/2029),56600,13030,27-Apr-09,166000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1327925&DL=3446&utm_content=SLeligible,mercedes-benz
BMW 2 Series 216i Gran Tourer,56000,14080,28-Sept-17,102000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1350532&DL=4383,bmw
Honda Jazz 1.3A,54288,11950,15-Mar-19,103588,1,https://www.sgcarmart.com/used_cars/info.php?ID=1344527&DL=1351&utm_content=SLeligible,honda
Land Rover Range Rover Evoque 2.0A 5DR TSS,79800,21530,31-Mar-17,34000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1323473&DL=2726&utm_content=SLeligible,land
Mercedes-Benz B-Class B180 (New 5-yr COE),63800,12750,11-Nov-14,82046,1,https://www.sgcarmart.com/used_cars/info.php?ID=1349983&DL=2633&utm_content=SLeligible,mercedes-benz
Subaru Forester 2.0i-L Sunroof,30000,14020,30-Jun-16,119000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1338647&DL=4383&utm_content=SLeligible,subaru
Honda Civic Hybrid 1.3A (COE till 09/2028),38800,10290,4-Sept-08,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1333243&DL=2493&utm_content=SLeligible,honda
Toyota Sienta Hybrid 1.5A G,61000,15520,27-Jun-18,93330,3,https://www.sgcarmart.com/used_cars/info.php?ID=1314002&DL=4667&utm_content=SLeligible,toyota
Mazda 5 2.0A SP Sunroof (OPC),18800,13460,27-Aug-15,56200,1,https://www.sgcarmart.com/used_cars/info.php?ID=1237940&DL=1103,mazda
Honda Accord 2.0A (COE till 05/2028),36800,10530,27-May-08,155000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1318166&DL=4114&utm_content=SLeligible,honda
Toyota Corolla Altis 1.6A Standard,78800,14870,29-Jul-19,83000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1335038&DL=1016&utm_content=SLeligible,toyota
Toyota Estima 2.4A (COE till 03/2026),19500,14650,29-Mar-06,203500,4,https://www.sgcarmart.com/used_cars/info.php?ID=1335013&DL=4659,toyota
Volkswagen Beetle 1.2A TSI (COE till 04/2028),43800,12860,24-Apr-13,97200,4,https://www.sgcarmart.com/used_cars/info.php?ID=1335010&DL=4659&utm_content=SLeligible,volkswagen
Toyota Camry 2.5A,51800,14850,10-Apr-17,103366,2,https://www.sgcarmart.com/used_cars/info.php?ID=1334973&DL=1061&utm_content=SLeligible,toyota
Mercedes-Benz C-Class C180 Cabriolet,89000,29100,13-Dec-16,27000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1334972&DL=3802&utm_content=SLeligible,mercedes-benz
Mercedes-Benz E-Class E200 Avantgarde,132000,43090,24-Feb-17,110000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1334954&DL=3802&utm_content=SLeligible,mercedes-benz
Mercedes-Benz E-Class E200 Exclusive,81800,17990,30-Jun-17,113000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1334858&DL=1163&utm_content=SLeligible,mercedes-benz
Toyota Harrier Turbo 2.0A M,116800,19620,18-Dec-19,71500,1,https://www.sgcarmart.com/used_cars/info.php?ID=1334820&DL=2549,toyota
Mercedes-Benz V-Class V250d Avantgarde LWB,106800,22970,1-Aug-17,100350,1,https://www.sgcarmart.com/used_cars/info.php?ID=1334814&DL=2239&utm_content=SLeligible,mercedes-benz
Volvo XC60 T5 Momentum,89800,22040,15-Dec-17,79000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1334340&DL=4108&utm_content=SLeligible,volvo
Jaguar XF 2.0A Prestige,203788,23050,19-Aug-22,32000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1332727&DL=4108&utm_content=SLeligible,jaguar
Mercedes-Benz C-Class C180 (COE till 04/2033),123000,14600,11-Jun-13,128000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1328433&DL=1000&utm_content=SLeligible,mercedes-benz
Kia Carens Diesel 1.7A Sunroof,26588,11560,19-Apr-16,119000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1317981&DL=4721&utm_content=SLeligible,kia
Jaguar XF 3.0A Luxury (COE till 06/2028),39000,11020,12-Jun-08,140000,6,https://www.sgcarmart.com/used_cars/info.php?ID=1315305&DL=4659&utm_content=SLeligible,jaguar
Opel Grandland X 1.2A Turbo Innovation Premium,91800,12770,29-Sept-20,0,1,https://www.sgcarmart.com/used_cars/info.php?ID=1315176&DL=1034&utm_content=SLeligible,opel
Mercedes-Benz C-Class C200 Mild Hybrid Avantgarde,134800,23800,18-Jun-19,76000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1315111&DL=2410&utm_content=SLeligible,mercedes-benz
Toyota Noah Hybrid 1.8A X,105800,19860,28-Jun-19,125000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1315097&DL=3922&utm_content=SLeligible,toyota
Renault Kadjar 1.2A TCe,35800,10970,16-Jun-17,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1315049&DL=3525&utm_content=SLeligible,renault
Ferrari 458 Italia Spider (COE till 02/2033),568800,68930,26-Feb-13,63000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1314950&DL=3508&utm_content=SLeligible,ferrari
Nissan Qashqai 1.2A DIG-T,54888,12550,16-Jun-18,70000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1309552&DL=4721&utm_content=SLeligible,nissan
BMW M5,265000,44730,9-Oct-18,60000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1308507&DL=1000&utm_content=SLeligible,bmw
Toyota Vellfire 2.5A Z G-Edition Moonroof,60000,27200,24-Mar-16,160000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1308399&DL=1000&utm_content=SLeligible,toyota
BMW 3 Series 316i M-Sport (COE till 03/2034),117500,12580,31-Mar-14,150000,6,https://www.sgcarmart.com/used_cars/info.php?ID=1308283&DL=1000&utm_content=SLeligible,bmw
Honda Freed Hybrid 1.5A G Honda Sensing,156888,15780,9-Apr-24,5000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1301659&DL=3892&utm_content=SLeligible,honda
Toyota Corolla Axio 1.5A X (COE till 04/2028),35800,10510,24-Apr-08,0,4,https://www.sgcarmart.com/used_cars/info.php?ID=1294171&DL=1016&utm_content=SLeligible,toyota
MG 5 Electric Exclusive,110588,15070,29-Mar-22,55000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1287992&DL=4108&utm_content=SLeligible,mg
Rolls-Royce Wraith 6.6A,858000,437720,28-Jan-16,25188,4,https://www.sgcarmart.com/used_cars/info.php?ID=1273670&DL=3003,rolls-royce
Porsche Cayenne Turbo 4.8A Tip (COE till 09/2030),159800,27350,8-Dec-10,92000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1257339&DL=2051&utm_content=SLeligible,porsche
Audi RS 4 4.2M (COE till 08/2027),50000,18210,27-Aug-07,0,6,https://www.sgcarmart.com/used_cars/info.php?ID=1257320&DL=3321&utm_content=SLeligible,audi
Honda Vezel Hybrid 1.5A Z,37800,16130,22-Sept-16,91238,3,https://www.sgcarmart.com/used_cars/info.php?ID=1234317&DL=1034&utm_content=SLeligible,honda
Lexus RX400h Hybrid Sunroof (COE till 11/2028),42800,10690,28-Nov-08,0,4,https://www.sgcarmart.com/used_cars/info.php?ID=1200546&DL=1034&utm_content=SLeligible,lexus
Mazda 3 1.5A Deluxe Sunroof,0,,30-Dec-16,80000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1195547&DL=1000,mazda
Morris Minor Traveller (COE till 01/2029),59888,,31-Jan-19,0,1,https://www.sgcarmart.com/used_cars/info.php?ID=1133674&DL=4014,morris
MINI John Cooper Works GP 2.0A,265000,,0,88,,https://www.sgcarmart.com/used_cars/info.php?ID=939679&DL=2051&utm_content=SLeligible,mini
BMW M3 Sedan Competition Package,196888,86890,29-Jul-16,73000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1352610&DL=1000&utm_content=SLeligible,bmw
Hyundai i30 1.6A Sunroof (COE till 03/2029),37800,8780,19-Mar-09,176166,5,https://www.sgcarmart.com/used_cars/info.php?ID=1352884&DL=4609&utm_content=SLeligible,hyundai
BMW 4 Series 440i Convertible M-Sport,180000,29140,17-Jun-19,57000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1352891&DL=3976,bmw
BMW 7 Series 730Li Sunroof (COE till 02/2033),108800,13170,12-Mar-13,80888,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352838&DL=4454&utm_content=SLeligible,bmw
Mazda 6 2.0A Executive,73800,14930,21-Jan-19,81600,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352883&DL=1213,mazda
Peugeot 308 1.2A PureTech Allure Glass Roof,13200,10980,28-Aug-15,118300,3,https://www.sgcarmart.com/used_cars/info.php?ID=1352851&DL=1000,peugeot
Lexus IS Hybrid IS300h Executive,52000,23430,8-Jan-16,110000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1352296&DL=1000,lexus
Kia Picanto 1.1A (COE till 03/2029),35000,8170,10-Mar-09,99000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1352863&DL=3283&utm_content=SLeligible,kia
Honda Fit 1.3A,90800,12880,5-Oct-21,41000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352861&DL=3908,honda
Mercedes-Benz CLK-Class CLK230 Coupe (COE till 02/2029),50000,11740,16-Oct-99,244000,6,https://www.sgcarmart.com/used_cars/info.php?ID=1352842&DL=4072,mercedes-benz
BMW 2 Series 216d Gran Tourer,29500,11460,20-May-16,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1352841&DL=4343,bmw
BMW 3 Series 318i Sunroof (COE till 03/2030),51800,9780,16-Mar-10,137000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1352837&DL=4038&utm_content=SLeligible,bmw
Hyundai Elantra 1.6A GLS Elite,51800,12100,3-Aug-18,95000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352830&DL=4739,hyundai
Mitsubishi Attrage 1.2A,43000,10570,27-Sept-18,116000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352791&DL=4739,mitsubishi
Toyota C-HR Hybrid 1.8A S,76800,15930,1-Feb-19,83000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352768&DL=1000&utm_content=SLeligible,toyota
Mercedes-Benz C-Class C200 Mild Hybrid AMG Line,170800,21890,17-May-21,58993,1,https://www.sgcarmart.com/used_cars/info.php?ID=1352291&DL=4454,mercedes-benz
Nissan Qashqai 1.2A DIG-T,23700,12270,9-Apr-16,89000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1339831&DL=1000&utm_content=SLeligible,nissan
Toyota Wish 1.8A (COE till 11/2028),42800,10700,27-Nov-08,278642,5,https://www.sgcarmart.com/used_cars/info.php?ID=1326436&DL=2349&utm_content=SLeligible,toyota
